Wall time,Step,Value
1750982152.3102393,12349,1.0
1750982165.5957744,12399,0.953125
1750982178.9611037,12449,0.96875
1750982192.3386717,12499,0.984375
1750982205.684625,12549,1.0
1750982218.9582763,12599,0.953125
1750982241.3285794,12649,0.96875
1750982254.6694014,12699,0.984375
1750982268.0551417,12749,0.984375
1750982281.4912765,12799,0.984375
1750982294.8302011,12849,0.984375
1750982308.0916708,12899,0.984375
1750982330.3630304,12949,0.953125
1750982343.7402682,12999,1.0
1750982357.174824,13049,0.984375
1750982370.5855992,13099,0.984375
1750982383.9586482,13149,0.9375
1750982397.2665012,13199,1.0
1750982419.643721,13249,0.953125
1750982432.9921823,13299,0.96875
1750982446.4278228,13349,0.96875
1750982459.7977643,13399,1.0
1750982473.179722,13449,0.9375
1750982486.7931075,13499,1.0
1750982508.8366036,13549,0.96875
1750982522.1659229,13599,0.96875
1750982535.6336956,13649,0.9375
1750982549.028267,13699,0.96875
1750982562.3527768,13749,0.9375
1750982575.9593346,13799,0.953125
1750982597.9025176,13849,0.96875
1750982611.2052853,13899,1.0
1750982624.6497824,13949,0.96875
1750982638.118899,13999,0.9375
1750982651.4626403,14049,0.96875
1750982665.0473354,14099,0.953125
1750982686.955445,14149,0.984375
1750982700.3740733,14199,0.984375
1750982713.6945221,14249,0.96875
1750982727.1812382,14299,0.9375
1750982740.4630055,14349,0.96875
1750982754.094552,14399,0.96875
1750982776.0781372,14449,0.96875
1750982789.487079,14499,0.984375
1750982802.8136764,14549,1.0
1750982816.304609,14599,1.0
1750982829.6068347,14649,1.0
1750982843.1478841,14699,1.0
